City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
472,Hay River,CA,2020-01-05 22:06:32,60.82,-115.79,-16.6,75,75,4.7,broken clouds,0.0,0.0
473,Jatai,IN,2020-01-05 22:06:32,28.97,76.18,55.08,55,100,3.44,overcast clouds,0.0,0.0
474,Claremore,US,2020-01-05 22:06:32,36.31,-95.62,61.0,14,1,9.17,clear sky,0.0,0.0
475,Dalvik,SE,2020-01-05 22:06:33,57.79,14.13,41.0,93,100,18.34,mist,0.0,0.0
476,Balabac,PH,2020-01-05 22:06:33,7.99,117.06,79.77,82,86,16.17,overcast clouds,0.0,0.0
477,Novosokolniki,RU,2020-01-05 22:06:33,56.35,30.15,26.8,87,81,4.29,broken clouds,0.0,0.0
478,Praia Da Vitoria,PT,2020-01-05 22:02:33,38.73,-27.07,64.4,88,75,23.11,broken clouds,0.0,0.0
479,Nogliki,RU,2020-01-05 22:06:34,51.8,143.14,24.62,96,100,13.29,light snow,0.0,1.0
480,Samarai,PG,2020-01-05 21:57:14,-10.62,150.67,79.39,85,100,2.68,overcast clouds,0.0,0.0
481,Burgeo,CA,2020-01-05 22:06:34,47.61,-57.61,31.05,86,100,28.81,snow,0.0,1.75
482,Gonbad-E Qabus,IR,2020-01-05 22:06:34,37.25,55.17,42.8,100,75,1.92,broken clouds,0.0,0.0
483,Hambantota,LK,2020-01-05 22:01:15,6.12,81.12,75.2,100,13,5.82,few clouds,0.0,0.0
484,Piacabucu,BR,2020-01-05 22:03:17,-10.41,-36.43,79.27,77,100,9.64,overcast clouds,0.0,0.0
485,Lorengau,PG,2020-01-05 21:58:24,-2.02,147.27,84.42,72,94,9.64,light rain,2.25,0.0
486,Tautira,PF,2020-01-05 21:57:26,-17.73,-149.15,84.2,74,40,5.82,scattered clouds,0.0,0.0
487,Paris,FR,2020-01-05 22:06:36,48.86,2.35,45.0,65,90,4.7,overcast clouds,0.0,0.0
488,Wyndham,GB,2020-01-05 22:06:36,51.61,-3.54,46.99,87,90,8.05,overcast clouds,0.0,0.0
489,Huilong,CN,2020-01-05 22:03:03,31.15,106.5,48.61,81,98,1.7,overcast clouds,0.0,0.0
490,Zastavna,UA,2020-01-05 22:06:36,48.52,25.85,33.01,83,98,13.0,overcast clouds,0.0,0.0
491,Tatui,BR,2020-01-05 22:06:37,-23.36,-47.86,78.01,89,35,4.0,light rain,2.38,0.0
492,Prainha,BR,2020-01-05 22:06:37,-1.8,-53.48,88.47,53,62,2.89,broken clouds,0.0,0.0
493,Mount Gambier,AU,2020-01-05 22:04:02,-37.83,140.78,55.4,76,9,8.05,clear sky,0.0,0.0
494,Shakawe,BW,2020-01-05 22:02:08,-18.36,21.84,68.76,87,100,5.26,light rain,1.56,0.0
495,Ferrol,ES,2020-01-05 22:02:35,43.48,-8.23,43.0,100,0,4.7,fog,0.0,0.0
496,Syke,DE,2020-01-05 22:06:38,52.91,8.82,43.0,81,75,9.17,light intensity drizzle,0.0,0.0
497,Port Huron,US,2020-01-05 22:06:00,42.98,-82.44,32.0,86,90,14.99,light snow,0.0,0.0
498,Adeje,NG,2020-01-05 22:06:39,5.68,5.76,77.67,58,94,4.29,overcast clouds,0.0,0.0
499,Borogontsy,RU,2020-01-05 22:06:39,62.67,131.17,-5.8,98,100,4.56,light snow,0.0,0.25
500,Gornyy,RU,2020-01-05 22:06:39,51.76,48.54,30.25,96,97,8.57,light snow,0.0,0.13
501,Kurumkan,RU,2020-01-05 22:01:22,54.33,110.32,-0.53,86,3,2.28,clear sky,0.0,0.0
502,Rudnaya Pristan,RU,2020-01-05 22:06:40,44.36,135.82,11.03,77,0,7.78,clear sky,0.0,0.0
503,Santa Rosa,AR,2020-01-05 22:02:27,-36.62,-64.29,88.9,10,67,16.62,broken clouds,0.0,0.0
504,Ishigaki,JP,2020-01-05 22:01:48,24.34,124.16,69.8,77,40,13.87,scattered clouds,0.0,0.0
505,Cavalcante,BR,2020-01-05 22:06:40,-13.79,-47.46,68.2,87,94,4.52,light rain,0.31,0.0
506,Saint-Joseph,FR,2020-01-05 22:03:58,43.56,6.97,48.2,93,0,4.7,clear sky,0.0,0.0
507,Kanelovskaya,RU,2020-01-05 22:06:41,46.59,39.19,39.16,84,100,2.91,light rain,0.5,0.0
508,Huruta,ET,2020-01-05 22:06:41,8.15,39.35,48.83,83,0,2.77,clear sky,0.0,0.0
509,Rincon,PA,2020-01-05 22:06:41,8.46,-82.28,93.2,34,86,21.92,overcast clouds,0.0,0.0
510,Nome,US,2020-01-05 22:01:06,30.04,-94.42,73.99,43,1,8.05,clear sky,0.0,0.0
511,Oslo,NO,2020-01-05 22:01:50,59.91,10.74,41.0,96,100,6.93,overcast clouds,0.0,0.0
512,Berberati,CF,2020-01-05 22:06:42,4.26,15.79,70.11,32,0,1.43,clear sky,0.0,0.0
513,Marzuq,YE,2020-01-05 22:02:13,14.4,46.47,63.23,71,0,3.06,clear sky,0.0,0.0
514,Alexandria,RO,2020-01-05 22:03:31,43.97,25.33,30.99,87,66,4.97,broken clouds,0.0,0.0
515,Ventspils,LV,2020-01-05 22:06:43,57.39,21.56,39.2,67,100,17.22,overcast clouds,0.0,0.0
516,Pionerskiy,RU,2020-01-05 22:06:43,61.2,62.86,17.83,92,100,5.95,overcast clouds,0.0,0.0
517,Teguise,ES,2020-01-05 22:06:43,29.06,-13.56,60.8,72,20,6.93,few clouds,0.0,0.0
518,Salisbury,GB,2020-01-05 22:06:44,51.07,-1.8,48.0,87,100,8.05,overcast clouds,0.0,0.0
519,Ciuperceni,RO,2020-01-05 22:06:44,44.94,23.01,31.08,61,0,2.35,clear sky,0.0,0.0
520,Meulaboh,ID,2020-01-05 22:02:13,4.14,96.13,80.4,81,0,6.78,clear sky,0.0,0.0
521,Mulanje,MW,2020-01-05 22:06:44,-16.03,35.5,69.94,84,99,0.31,overcast clouds,0.0,0.0
522,Linqiong,CN,2020-01-05 22:06:45,30.42,103.46,51.01,100,40,2.24,mist,0.0,0.0
523,Nanchang,CN,2020-01-05 22:06:45,28.68,115.89,56.39,94,55,2.75,broken clouds,0.0,0.0
524,Montrose,GB,2020-01-05 22:06:45,56.71,-2.47,51.8,87,75,18.34,broken clouds,0.0,0.0
525,Jalu,LY,2020-01-05 22:06:45,29.03,21.55,50.79,48,0,12.62,clear sky,0.0,0.0
526,Ingham,AU,2020-01-05 22:06:46,-18.65,146.16,73.81,88,17,0.87,few clouds,0.0,0.0
527,Loreto,PY,2020-01-05 22:06:46,-23.27,-57.32,98.62,23,68,6.78,broken clouds,0.0,0.0
528,Vyartsilya,RU,2020-01-05 22:06:46,62.18,30.69,22.3,78,100,6.24,overcast clouds,0.0,0.0
529,Hobro,DK,2020-01-05 22:06:46,56.64,9.79,45.0,87,100,13.87,overcast clouds,0.0,0.0
530,Ilhabela,BR,2020-01-05 22:06:47,-23.78,-45.36,76.41,83,68,4.45,broken clouds,0.0,0.0
531,Ende,ID,2020-01-05 22:06:47,-8.84,121.65,81.61,80,98,7.14,overcast clouds,0.0,0.0
532,Constitucion,MX,2020-01-05 22:00:41,23.99,-104.67,66.99,12,5,2.24,clear sky,0.0,0.0
533,Kahului,US,2020-01-05 22:01:49,20.89,-156.47,82.4,51,20,20.8,few clouds,0.0,0.0
534,Rocha,UY,2020-01-05 21:59:26,-34.48,-54.34,78.91,49,68,13.96,broken clouds,0.0,0.0
535,Nemuro,JP,2020-01-05 21:57:51,43.32,145.57,26.94,66,49,25.9,scattered clouds,0.0,0.0
536,Flinders,AU,2020-01-05 22:06:48,-34.58,150.85,71.01,93,100,5.82,light rain,0.38,0.0
537,Flin Flon,CA,2020-01-05 22:06:48,54.77,-101.88,8.6,78,40,8.05,scattered clouds,0.0,0.0
538,Mayo,CA,2020-01-05 22:05:25,63.59,-135.9,-23.8,67,90,3.18,light snow,0.0,0.0
539,Abu Kamal,SY,2020-01-05 22:06:49,34.45,40.92,50.81,67,67,4.34,broken clouds,0.0,0.0
540,Shangzhi,CN,2020-01-05 22:06:49,45.21,127.96,10.42,86,100,3.06,overcast clouds,0.0,0.0
541,Tullahoma,US,2020-01-05 22:06:49,35.36,-86.21,54.0,65,1,10.29,clear sky,0.0,0.0
542,Bullhead City,US,2020-01-05 22:06:50,35.15,-114.57,64.99,33,75,19.46,broken clouds,0.0,0.0
543,Prince George,CA,2020-01-05 22:06:50,53.92,-122.75,33.01,80,90,11.41,overcast clouds,0.0,0.0
544,Dongsheng,CN,2020-01-05 22:06:50,29.72,112.52,47.39,93,100,7.16,overcast clouds,0.0,0.0
545,Tha Bo,TH,2020-01-05 22:06:50,17.85,102.58,66.2,81,0,1.1,clear sky,0.0,0.0
546,Kirkenaer,NO,2020-01-05 22:06:50,60.46,12.06,41.0,91,89,2.24,overcast clouds,0.0,0.0
547,Natal,BR,2020-01-05 21:57:33,-5.81,-35.21,82.4,74,40,12.75,scattered clouds,0.0,0.0
548,Vicksburg,US,2020-01-05 22:06:51,32.35,-90.88,66.2,39,1,8.05,clear sky,0.0,0.0
549,Kasongo,CD,2020-01-05 22:06:51,-4.43,26.67,69.91,98,100,2.48,moderate rain,3.25,0.0
550,Brigantine,US,2020-01-05 22:02:25,39.41,-74.36,42.01,48,20,9.17,few clouds,0.0,0.0
551,Xining,CN,2020-01-05 22:06:51,36.62,101.77,18.41,59,100,3.18,overcast clouds,0.0,0.0
552,Kota Kinabalu,MY,2020-01-05 22:06:52,5.98,116.07,77.0,83,75,3.36,broken clouds,0.0,0.0
553,Milazzo,IT,2020-01-05 22:06:52,38.22,15.24,51.01,27,20,16.11,few clouds,0.0,0.0
554,Mandalgovi,MN,2020-01-05 21:58:56,45.76,106.27,4.14,94,0,10.56,clear sky,0.0,0.0
555,Jinan,CN,2020-01-05 22:06:52,36.65,117.11,37.99,94,100,2.98,light rain,0.13,0.0
556,Akdepe,TM,2020-01-05 22:06:53,42.05,59.39,26.6,73,90,6.93,overcast clouds,0.0,0.0
557,Tyup,KG,2020-01-05 22:06:53,42.73,78.36,12.83,41,66,7.94,broken clouds,0.0,0.0
558,Antigonish,CA,2020-01-05 22:06:53,45.62,-61.99,28.99,86,90,14.99,light snow,0.0,0.0
559,Santana,BR,2020-01-05 22:06:53,-0.06,-51.18,78.8,100,75,5.82,broken clouds,0.0,0.0
